s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_WOOD,MLR_PRODUCTS
 3.5417020E+000, 4.9619897E+002, 0.0000000E+000,-1.8806407E+002,-2.5129804E+002,-1.4880541E+001, 1.3365800E-001, 0.0000000E+000, 0.0000000E+000, 4.2208178E+001, 4.2089976E+001, 0.0000000E+000, 4.2852806E-002, 0.0000000E+000
 3.6048203E+000, 5.0019382E+002, 0.0000000E+000,-1.9221051E+002,-2.5395843E+002,-1.5031528E+001, 1.3448222E-001, 0.0000000E+000, 0.0000000E+000, 3.9230644E+001, 3.9127831E+001, 0.0000000E+000, 4.2860550E-002, 0.0000000E+000
 3.6702642E+000, 5.3161952E+002, 0.0000000E+000,-2.0396765E+002,-2.5671414E+002,-1.4536941E+001, 1.3548249E-001, 0.0000000E+000, 0.0000000E+000, 5.1561716E+001, 5.6536265E+001, 0.0000000E+000, 4.2868610E-002, 0.0000000E+000
 3.7317224E+000, 5.5605048E+002, 0.0000000E+000,-2.1356876E+002,-2.5826007E+002,-1.3978522E+001, 1.3480249E-001, 0.0000000E+000, 0.0000000E+000, 6.9482941E+001, 7.0377918E+001, 0.0000000E+000, 4.2875524E-002, 0.0000000E+000
 3.7931805E+000, 5.5944021E+002, 0.0000000E+000,-2.0901280E+002,-2.5941333E+002,-1.4339274E+001, 1.3414215E-001, 0.0000000E+000, 0.0000000E+000, 7.6142541E+001, 7.6808945E+001, 0.0000000E+000, 4.2881487E-002, 0.0000000E+000
 3.8528492E+000, 5.5800945E+002, 0.0000000E+000,-1.9932859E+002,-2.6839914E+002,-1.4613430E+001, 1.3337439E-001, 0.0000000E+000, 0.0000000E+000, 7.5794491E+001, 7.5801661E+001, 0.0000000E+000, 4.2886673E-002, 0.0000000E+000
 3.9071500E+000, 5.3718808E+002, 0.0000000E+000,-1.9168687E+002,-2.8039900E+002,-1.4835148E+001, 1.3308571E-001, 0.0000000E+000, 0.0000000E+000, 5.8501566E+001, 5.0400152E+001, 0.0000000E+000, 4.2890979E-002, 0.0000000E+000
 3.9614506E+000, 5.0344938E+002, 0.0000000E+000,-1.7936165E+002,-2.9610432E+002,-1.5446896E+001, 1.3185679E-001, 0.0000000E+000, 0.0000000E+000, 1.9580134E+001, 1.2668362E+001, 0.0000000E+000, 4.2894695E-002, 0.0000000E+000
 4.0293264E+000, 4.7609255E+002, 0.0000000E+000,-1.6187206E+002,-3.0940908E+002,-1.5784150E+001, 1.3338329E-001, 0.0000000E+000, 0.0000000E+000,-8.0881690E+000,-1.0839359E+001, 0.0000000E+000, 4.2898412E-002, 0.0000000E+000
 4.0863423E+000, 4.7120825E+002, 0.0000000E+000,-1.5402975E+002,-3.1541459E+002,-1.5401541E+001, 1.3507193E-001, 0.0000000E+000, 0.0000000E+000,-1.5335160E+001,-1.3502570E+001, 0.0000000E+000, 4.2901803E-002, 0.0000000E+000
 4.1460729E+000, 4.7923302E+002, 0.0000000E+000,-1.6234464E+002,-3.1485005E+002,-1.4725059E+001, 1.3391221E-001, 0.0000000E+000, 0.0000000E+000,-1.1174041E+001,-1.2552812E+001, 0.0000000E+000, 4.2904603E-002, 0.0000000E+000
 4.2058034E+000, 4.8338178E+002, 0.0000000E+000,-1.6556588E+002,-3.1249493E+002,-1.4743887E+001, 1.3342652E-001, 0.0000000E+000, 0.0000000E+000,-9.3176149E+000,-9.2894846E+000, 0.0000000E+000, 4.2907136E-002, 0.0000000E+000
 4.2655344E+000, 4.8697784E+002, 0.0000000E+000,-1.6553780E+002,-3.1006529E+002,-1.5041513E+001, 1.3360158E-001, 0.0000000E+000, 0.0000000E+000,-3.6387073E+000,-3.5331605E+000, 0.0000000E+000, 4.2909383E-002, 0.0000000E+000
 4.3252649E+000, 4.9112770E+002, 0.0000000E+000,-1.6703148E+002,-3.0996369E+002,-1.4614979E+001, 1.3091185E-001, 0.0000000E+000, 0.0000000E+000,-1.1706151E+000,-3.5153897E-001, 0.0000000E+000, 4.2911378E-002, 0.0000000E+000
 4.3849959E+000, 5.0405136E+002, 0.0000000E+000,-1.7920697E+002,-3.0823523E+002,-1.4266942E+001, 1.3167256E-001, 0.0000000E+000, 0.0000000E+000, 3.6224973E+000, 2.4738938E+000, 0.0000000E+000, 4.2913148E-002, 0.0000000E+000
 4.4447265E+000, 5.0547309E+002, 0.0000000E+000,-1.9011700E+002,-3.0583322E+002,-1.4491160E+001, 1.3325807E-001, 0.0000000E+000, 0.0000000E+000,-1.3109480E+000,-4.8350265E+000, 0.0000000E+000, 4.2914719E-002, 0.0000000E+000
 4.5044575E+000, 5.1065998E+002, 0.0000000E+000,-1.8471550E+002,-3.0520337E+002,-1.4233631E+001, 1.3441665E-001, 0.0000000E+000, 0.0000000E+000, 2.0430874E+000, 6.6419002E+000, 0.0000000E+000, 4.2916113E-002, 0.0000000E+000
 4.5641880E+000, 5.0320987E+002, 0.0000000E+000,-1.8594608E+002,-3.0894043E+002,-1.4498875E+001, 1.3283655E-001, 0.0000000E+000, 0.0000000E+000, 7.1643421E-001,-6.0426773E+000, 0.0000000E+000, 4.2917350E-002, 0.0000000E+000
 4.6309028E+000, 4.7732839E+002, 0.0000000E+000,-1.7642413E+002,-3.2027023E+002,-1.5404349E+001, 1.3296207E-001, 0.0000000E+000, 0.0000000E+000,-3.0059651E+001,-3.4637358E+001, 0.0000000E+000, 4.2918493E-002, 0.0000000E+000
 4.6842747E+000, 4.6364567E+002, 0.0000000E+000,-1.6843565E+002,-3.3593720E+002,-1.6311972E+001, 1.3346424E-001, 0.0000000E+000, 0.0000000E+000,-5.1742455E+001,-5.6905690E+001, 0.0000000E+000, 4.2919469E-002, 0.0000000E+000
 4.7509894E+000, 4.6673671E+002, 0.0000000E+000,-1.6374591E+002,-3.5036551E+002,-1.6895809E+001, 1.3335251E-001, 0.0000000E+000, 0.0000000E+000,-6.6738576E+001,-6.4137176E+001, 0.0000000E+000, 4.2920330E-002, 0.0000000E+000
 4.8043613E+000, 4.9222488E+002, 0.0000000E+000,-1.7193261E+002,-3.6715526E+002,-1.7186286E+001, 1.3101309E-001, 0.0000000E+000, 0.0000000E+000,-6.1690085E+001,-6.3918266E+001, 0.0000000E+000, 4.2921098E-002, 0.0000000E+000
 4.8710761E+000, 5.0425042E+002, 0.0000000E+000,-1.7298007E+002,-3.9059688E+002,-1.6905717E+001, 1.3026721E-001, 0.0000000E+000, 0.0000000E+000,-7.4328040E+001,-7.6101981E+001, 0.0000000E+000, 4.2921776E-002, 0.0000000E+000
 4.9257822E+000, 5.0662815E+002, 0.0000000E+000,-1.6712946E+002,-4.0162354E+002,-1.6541844E+001, 1.3221271E-001, 0.0000000E+000, 0.0000000E+000,-7.8618486E+001,-7.8534486E+001, 0.0000000E+000, 4.2922387E-002, 0.0000000E+000
 4.9844913E+000, 5.0794993E+002, 0.0000000E+000,-1.7183939E+002,-3.8479427E+002,-1.6566526E+001, 1.3300462E-001, 0.0000000E+000, 0.0000000E+000,-6.4672911E+001,-6.5117255E+001, 0.0000000E+000, 4.2922896E-002, 0.0000000E+000
 5.0432000E+000, 5.1431259E+002, 0.0000000E+000,-1.7676018E+002,-3.5802843E+002,-1.6541391E+001, 1.3377799E-001, 0.0000000E+000, 0.0000000E+000,-3.9698708E+001,-3.6883636E+001, 0.0000000E+000, 4.2923362E-002, 0.0000000E+000
 5.1019092E+000, 5.1553935E+002, 0.0000000E+000,-1.7628282E+002,-3.3310050E+002,-1.7230564E+001, 1.3323319E-001, 0.0000000E+000, 0.0000000E+000,-1.2480029E+001,-1.0941299E+001, 0.0000000E+000, 4.2923776E-002, 0.0000000E+000
 5.1606183E+000, 5.1804731E+002, 0.0000000E+000,-1.7660384E+002,-3.1972154E+002,-1.7056644E+001, 1.3198477E-001, 0.0000000E+000, 0.0000000E+000, 6.4746700E+000, 4.7972667E+000, 0.0000000E+000, 4.2924144E-002, 0.0000000E+000
 5.2340045E+000, 5.0324270E+002, 0.0000000E+000,-1.6605911E+002,-3.2027571E+002,-1.6526086E+001, 1.3159031E-001, 0.0000000E+000, 0.0000000E+000, 4.2838973E+000, 5.1338690E-001, 0.0000000E+000, 4.2924509E-002, 0.0000000E+000
 5.2927136E+000, 4.9191362E+002, 0.0000000E+000,-1.6556231E+002,-3.3069541E+002,-1.5528745E+001, 1.3211304E-001, 0.0000000E+000, 0.0000000E+000,-1.5136404E+001,-1.9740730E+001, 0.0000000E+000, 4.2924830E-002, 0.0000000E+000
 5.3514223E+000, 4.9338650E+002, 0.0000000E+000,-1.6953671E+002,-3.4322651E+002,-1.5986081E+001, 1.3243410E-001, 0.0000000E+000, 0.0000000E+000,-3.4032815E+001,-3.5230370E+001, 0.0000000E+000, 4.2925082E-002, 0.0000000E+000
 5.4101315E+000, 4.9763712E+002, 0.0000000E+000,-1.6953675E+002,-3.5451887E+002,-1.6671975E+001, 1.3499929E-001, 0.0000000E+000, 0.0000000E+000,-4.0521359E+001,-4.2955472E+001, 0.0000000E+000, 4.2925305E-002, 0.0000000E+000
 5.4688406E+000, 5.1705487E+002, 0.0000000E+000,-1.6753834E+002,-3.6355416E+002,-1.7290889E+001, 1.3601523E-001, 0.0000000E+000, 0.0000000E+000,-3.5253249E+001,-3.1192501E+001, 0.0000000E+000, 4.2925504E-002, 0.0000000E+000
 5.5275497E+000, 5.1728989E+002, 0.0000000E+000,-1.6556460E+002,-3.6262323E+002,-1.6920110E+001, 1.3546547E-001, 0.0000000E+000, 0.0000000E+000,-2.4718570E+001,-2.7682582E+001, 0.0000000E+000, 4.2925681E-002, 0.0000000E+000
 5.5862584E+000, 5.1457703E+002, 0.0000000E+000,-1.6210435E+002,-3.5244753E+002,-1.6273188E+001, 1.3415804E-001, 0.0000000E+000, 0.0000000E+000,-1.7477417E+001,-1.6113879E+001, 0.0000000E+000, 4.2925838E-002, 0.0000000E+000
 5.6449676E+000, 5.1552058E+002, 0.0000000E+000,-1.6547523E+002,-3.4601909E+002,-1.6212755E+001, 1.3284763E-001, 0.0000000E+000, 0.0000000E+000,-8.3587142E+000,-1.2053643E+001, 0.0000000E+000, 4.2925978E-002, 0.0000000E+000
 5.7036767E+000, 5.0589041E+002, 0.0000000E+000,-1.6450836E+002,-3.4997703E+002,-1.6512720E+001, 1.3354003E-001, 0.0000000E+000, 0.0000000E+000,-2.0699621E+001,-2.4974166E+001, 0.0000000E+000, 4.2926102E-002, 0.0000000E+000
 5.7623854E+000, 4.9348009E+002, 0.0000000E+000,-1.6520392E+002,-3.5613503E+002,-1.7906301E+001, 1.3465905E-001, 0.0000000E+000, 0.0000000E+000,-4.0050502E+001,-4.5630498E+001, 0.0000000E+000, 4.2926213E-002, 0.0000000E+000
 5.8210945E+000, 4.8476357E+002, 0.0000000E+000,-1.6221600E+002,-3.5022021E+002,-1.6847142E+001, 1.3584544E-001, 0.0000000E+000, 0.0000000E+000,-4.3215016E+001,-4.4383937E+001, 0.0000000E+000, 4.2926311E-002, 0.0000000E+000
 5.8944807E+000, 4.8643180E+002, 0.0000000E+000,-1.6420979E+002,-3.3754626E+002,-1.6333827E+001, 1.3524852E-001, 0.0000000E+000, 0.0000000E+000,-3.1611680E+001,-3.1522824E+001, 0.0000000E+000, 4.2926408E-002, 0.0000000E+000
 5.9531898E+000, 4.9029906E+002, 0.0000000E+000,-1.6656851E+002,-3.2464000E+002,-1.6043677E+001, 1.3621129E-001, 0.0000000E+000, 0.0000000E+000,-1.7820238E+001,-1.6816922E+001, 0.0000000E+000, 4.2926494E-002, 0.0000000E+000
 6.0118990E+000, 4.9729722E+002, 0.0000000E+000,-1.7088097E+002,-3.1705895E+002,-1.5844731E+001, 1.3723855E-001, 0.0000000E+000, 0.0000000E+000,-5.2123233E+000,-6.3501906E+000, 0.0000000E+000, 4.2926561E-002, 0.0000000E+000
 6.0706081E+000, 4.9803547E+002, 0.0000000E+000,-1.6818544E+002,-3.1982344E+002,-1.5539606E+001, 1.3689149E-001, 0.0000000E+000, 0.0000000E+000,-5.7918536E+000,-5.3761229E+000, 0.0000000E+000, 4.2926621E-002, 0.0000000E+000
 6.1307845E+000, 5.0892273E+002, 0.0000000E+000,-1.7070929E+002,-3.1774559E+002,-1.5605029E+001, 1.3349411E-001, 0.0000000E+000, 0.0000000E+000, 4.8198821E+000, 4.9963157E+000, 0.0000000E+000, 4.2926675E-002, 0.0000000E+000
 6.1953645E+000, 5.2707813E+002, 0.0000000E+000,-1.7252026E+002,-3.1157430E+002,-1.5189028E+001, 1.3526373E-001, 0.0000000E+000, 0.0000000E+000, 2.2832536E+001, 2.7929797E+001, 0.0000000E+000, 4.2926725E-002, 0.0000000E+000
 6.2417293E+000, 5.4283439E+002, 0.0000000E+000,-1.7644693E+002,-3.1195886E+002,-1.5384638E+001, 1.3608439E-001, 0.0000000E+000, 0.0000000E+000, 3.9086189E+001, 3.9180048E+001, 0.0000000E+000, 4.2926764E-002, 0.0000000E+000
 6.3121028E+000, 5.2963934E+002, 0.0000000E+000,-1.7952242E+002,-3.0817608E+002,-1.6054165E+001, 1.3588358E-001, 0.0000000E+000, 0.0000000E+000, 3.2675503E+001, 2.6022559E+001, 0.0000000E+000, 4.2926801E-002, 0.0000000E+000
 6.3619494E+000, 5.0101603E+002, 0.0000000E+000,-1.6558659E+002,-2.9288744E+002,-1.7016478E+001, 1.3456475E-001, 0.0000000E+000, 0.0000000E+000, 2.5214394E+001, 2.5660075E+001, 0.0000000E+000, 4.2926834E-002, 0.0000000E+000
